branch_id,category,total_revenue,transaction_count,avg_revenue_per_transaction,avg_price,avg_qty,latitude,longitude,district,peak_month,first_sale_date,last_sale_date,monthly_revenue,operational_days,daily_revenue,transactions_per_day,competitor_count,nearby_avg_revenue,district_avg_revenue,district_median_revenue,district_branch_count,district_avg_competition,district_encoded,category_encoded
50977,Comfort Food,3250208348.314,1890,1719686.9567798942,306332.55403873016,2.8973544973544976,-6.260616,106.812197,Mampang Prapatan,1,2024-01-01,2024-03-31,1099292690.2519796,91,35716575.2561978,20.76923076923077,11,267317593.29355308,1263891997.88638,35430216.91333334,168,8.535714285714286,4,6
50977,Indonesian Traditional Food,3535611.3636,34,103988.56951764705,70444.68716470587,1.2352941176470589,-6.260616,106.812197,Mampang Prapatan,1,2024-01-01,2024-02-09,1195822.3323109334,40,88390.28409,0.85,2,264448810.6111111,1263891997.88638,35430216.91333334,168,8.535714285714286,4,8
50977,Japanese Food,1364840704.2496,642,2125920.1000772584,327971.9383249221,3.8473520249221185,-6.260616,106.812197,Mampang Prapatan,3,2024-01-01,2024-03-31,461619455.9706425,91,14998249.497248352,7.054945054945055,9,893841777.8678113,1263891997.88638,35430216.91333334,168,8.535714285714286,4,9
50977,Non-Food Items/ Event,146560768.2646,552,265508.63816050725,52802.68298043478,3.431159420289855,-6.260616,106.812197,Mampang Prapatan,1,2024-01-01,2024-03-31,49570108.73304916,91,1610557.8930175826,6.065934065934066,12,820789790.571925,1263891997.88638,35430216.91333334,168,8.535714285714286,4,10
50977,Seafood,1088348933.8218,1202,905448.3642444259,246387.6113096506,2.490848585690516,-6.260616,106.812197,Mampang Prapatan,1,2024-01-01,2024-03-31,368103794.95039546,91,11959878.393646155,13.208791208791208,11,950404656.1067768,1263891997.88638,35430216.91333334,168,8.535714285714286,4,11
50977,Set Meals and Combos,32008317.5962,80,400103.9699525,140967.3299675,1.7,-6.260616,106.812197,Mampang Prapatan,2,2024-01-20,2024-03-25,10825924.306981422,66,484974.50903333334,1.2121212121212122,8,528255854.6755703,1263891997.88638,35430216.91333334,168,8.535714285714286,4,12
50977,Snacks and Appetizers,173414791.101,300,578049.30367,150342.96434066666,2.5533333333333332,-6.260616,106.812197,Mampang Prapatan,1,2024-01-01,2024-03-31,58652736.01238267,91,1905657.045065934,3.2967032967032965,13,573972579.4519645,1263891997.88638,35430216.91333334,168,8.535714285714286,4,13
50977,Steaks and BBQ,2645116718.1598,1378,1919533.1771841801,410679.0057120464,2.9985486211901304,-6.260616,106.812197,Mampang Prapatan,1,2024-01-01,2024-03-31,894637254.4531591,91,29067216.683074728,15.142857142857142,11,2486933571.458596,1263891997.88638,35430216.91333334,168,8.535714285714286,4,14
50977,Tea and Beverages,32272375256.521,9080,3554226.3498371146,290710.27354865643,4.748458149779736,-6.260616,106.812197,Mampang Prapatan,3,2024-01-01,2024-03-31,10915234475.649992,91,354641486.3353956,99.78021978021978,14,2125559829.0923347,1263891997.88638,35430216.91333334,168,8.535714285714286,4,15
50977,Thai Food,630586424.6162,600,1050977.3743603332,257143.758273,2.61,-6.260616,106.812197,Mampang Prapatan,1,2024-01-01,2024-03-31,213278341.83685696,91,6929521.149628571,6.593406593406593,9,3057144286.997099,1263891997.88638,35430216.91333334,168,8.535714285714286,4,16
50978,Alcoholic Beverages,60209029.0558,100,602090.290558,105875.988922,2.28,-6.260616,106.812197,Mampang Prapatan,2,2024-01-01,2024-03-26,20364031.60509502,86,700104.9890209303,1.1627906976744187,12,419179825.07784396,1263891997.88638,35430216.91333334,168,8.535714285714286,4,0
50978,Breakfast and Egg Dishes,29592005.443,234,126461.56172222222,28535.218028205127,2.8461538461538463,-6.260616,106.812197,Mampang Prapatan,3,2024-01-01,2024-03-31,10008673.840943556,91,325186.873,2.5714285714285716,6,459912177.9632856,1263891997.88638,35430216.91333334,168,8.535714285714286,4,2
50978,Cakes and Desserts,189612616.1242,530,357759.65306452825,52499.909404150945,3.0716981132075474,-6.260616,106.812197,Mampang Prapatan,3,2024-01-01,2024-03-31,64131200.38689609,91,2083655.122243956,5.824175824175824,6,139764604.32438424,1263891997.88638,35430216.91333334,168,8.535714285714286,4,3
50978,Coffee,32704786.61,112,292007.02330357145,106987.48132678572,2.0,-6.260616,106.812197,Mampang Prapatan,3,2024-01-01,2024-03-31,11061485.604537778,91,359393.25945054943,1.2307692307692308,7,1594304643.2707038,1263891997.88638,35430216.91333334,168,8.535714285714286,4,5
50978,Comfort Food,1347001763.2942,220,6122735.287700909,378659.98716909095,4.072727272727272,-6.260616,106.812197,Mampang Prapatan,3,2024-01-03,2024-03-31,455585929.71861607,89,15134851.272968538,2.4719101123595504,11,325836389.70567703,1263891997.88638,35430216.91333334,168,8.535714285714286,4,6
50978,Fried Food,554400.0,16,34650.0,24750.0,1.25,-6.260616,106.812197,Mampang Prapatan,3,2024-03-04,2024-03-31,187510.4,28,19800.0,0.5714285714285714,4,3539713.286111111,1263891997.88638,35430216.91333334,168,8.535714285714286,4,7
50978,Japanese Food,3385794400.4166,3380,1001714.3196498817,162981.4090405917,2.6236686390532546,-6.260616,106.812197,Mampang Prapatan,3,2024-01-01,2024-03-31,1145150906.0964592,91,37206531.87270989,37.142857142857146,9,817893838.9649427,1263891997.88638,35430216.91333334,168,8.535714285714286,4,9
50978,Non-Food Items/ Event,27341608626.486,544,50260309.97515809,963005.8416235293,12.022058823529411,-6.260616,106.812197,Mampang Prapatan,2,2024-01-01,2024-03-31,9247539628.780376,91,300457237.6536923,5.978021978021978,12,54292330.567981005,1263891997.88638,35430216.91333334,168,8.535714285714286,4,10
50978,Seafood,150852334.5874,326,462737.2226607362,186106.80480920244,1.8588957055214723,-6.260616,106.812197,Mampang Prapatan,3,2024-01-01,2024-03-31,51021611.83156062,91,1657717.962498901,3.5824175824175826,11,979230309.11758,1263891997.88638,35430216.91333334,168,8.535714285714286,4,11
50978,Set Meals and Combos,9997979414.7988,418,23918611.040188517,2203131.567650239,5.607655502392345,-6.260616,106.812197,Mampang Prapatan,3,2024-01-01,2024-03-31,3381538815.405283,91,109867905.65712966,4.593406593406593,8,106916743.28828262,1263891997.88638,35430216.91333334,168,8.535714285714286,4,12
50978,Snacks and Appetizers,108439847.1368,174,623217.5122804597,117253.90411149425,3.689655172413793,-6.260616,106.812197,Mampang Prapatan,3,2024-01-01,2024-03-31,36676766.07604658,91,1191646.671832967,1.9120879120879122,13,575663038.6778364,1263891997.88638,35430216.91333334,168,8.535714285714286,4,13
50978,Steaks and BBQ,17742724481.2178,5506,3222434.5225604433,356058.77971692703,3.4998183799491462,-6.260616,106.812197,Mampang Prapatan,3,2024-01-01,2024-03-31,6000983702.31411,91,194974994.2990967,60.505494505494504,11,2022720258.0166914,1263891997.88638,35430216.91333334,168,8.535714285714286,4,14
50978,Tea and Beverages,13978928121.1184,2922,4784027.419958385,174501.531149692,8.686516084873375,-6.260616,106.812197,Mampang Prapatan,3,2024-01-01,2024-03-31,4727984133.409379,91,153614594.73756483,32.10989010989011,14,2567506282.1095214,1263891997.88638,35430216.91333334,168,8.535714285714286,4,15
50978,Thai Food,70410545.9258,416,169256.1200139423,54121.51493269231,2.331730769230769,-6.260616,106.812197,Mampang Prapatan,3,2024-01-01,2024-03-31,23814411.31090391,91,773742.2629208791,4.571428571428571,9,3078195834.8333154,1263891997.88638,35430216.91333334,168,8.535714285714286,4,16
51110,Alcoholic Beverages,106013958.66600001,714,148478.93370588237,52391.097602941176,2.0980392156862746,-6.22461695,106.80990973,Kebayoran Baru,1,2024-01-01,2024-03-31,35856276.68658934,91,1164988.5567692309,7.846153846153846,11,1554210191.8654866,6988304894.122244,173600655.97777778,487,9.043121149897331,2,0
51110,Breakfast and Egg Dishes,2111163540.8927,1582,1334490.2281243363,271034.66637123894,3.1371681415929205,-6.22461695,106.80990973,Kebayoran Baru,3,2024-01-01,2024-03-31,714042424.2752643,91,23199599.35046923,17.384615384615383,6,247162157.0546299,6988304894.122244,173600655.97777778,487,9.043121149897331,2,2
51110,Comfort Food,1715256414.2651,1939,884608.7747628159,175688.17904837543,3.707581227436823,-6.22461695,106.80990973,Kebayoran Baru,1,2024-01-01,2024-03-31,580137836.1136627,91,18848971.58533077,21.307692307692307,9,3547970571.8415713,6988304894.122244,173600655.97777778,487,9.043121149897331,2,6
51110,Japanese Food,4469217893.3311,3836,1165072.4435169708,228350.00868521896,2.6113138686131387,-6.22461695,106.80990973,Kebayoran Baru,1,2024-01-01,2024-03-31,1511588807.4777634,91,49112284.542100005,42.15384615384615,11,20305692299.351837,6988304894.122244,173600655.97777778,487,9.043121149897331,2,9
51110,Non-Food Items/ Event,991364980.9777,1386,715270.5490459596,158562.31532474747,2.6818181818181817,-6.22461695,106.80990973,Kebayoran Baru,3,2024-01-01,2024-03-31,335301666.89956874,91,10894120.670084616,15.23076923076923,13,1590315453.5711591,6988304894.122244,173600655.97777778,487,9.043121149897331,2,10
51110,Seafood,13716600903.909399,2520,5443095.596789444,246660.91035388887,2.952777777777778,-6.22461695,106.80990973,Kebayoran Baru,1,2024-01-01,2024-03-31,4639259239.055579,91,150731878.06493846,27.692307692307693,8,2190515230.133067,6988304894.122244,173600655.97777778,487,9.043121149897331,2,11
51110,Set Meals and Combos,8373979971.812,1029,8137978.592625851,377248.99497278914,14.197278911564625,-6.22461695,106.80990973,Kebayoran Baru,3,2024-01-01,2024-03-31,2832266114.9106364,91,92021757.932,11.307692307692308,9,29173651182.559273,6988304894.122244,173600655.97777778,487,9.043121149897331,2,12
51110,Snacks and Appetizers,324067.58999999997,28,11573.842499999999,7074.2925000000005,1.5,-6.22461695,106.80990973,Kebayoran Baru,1,2024-01-05,2024-02-29,109606.86043999999,56,5786.921249999999,0.5,10,163309323.8491944,6988304894.122244,173600655.97777778,487,9.043121149897331,2,13
51110,Steaks and BBQ,114143987725.9444,14063,8116617.20301105,549276.5052347934,5.31159780985565,-6.22461695,106.80990973,Kebayoran Baru,1,2024-01-01,2024-03-31,38606033181.974976,91,1254329535.4499385,154.53846153846155,8,6090183177.278057,6988304894.122244,173600655.97777778,487,9.043121149897331,2,14
51110,Tea and Beverages,25066391649.0043,11368,2204995.746745628,150586.08226262315,6.365147783251231,-6.22461695,106.80990973,Kebayoran Baru,3,2024-01-01,2024-03-31,8478010686.618788,91,275454853.28576154,124.92307692307692,13,21222381643.29503,6988304894.122244,173600655.97777778,487,9.043121149897331,2,15
51111,Alcoholic Beverages,152412087.947,805,189331.7862695652,58958.277266956524,2.3043478260869565,-6.24438042,106.79745368,Kebayoran Baru,3,2024-01-01,2024-03-31,51549155.07896311,91,1674858.1093076924,8.846153846153847,11,1975129018.8960998,6988304894.122244,173600655.97777778,487,9.043121149897331,2,0
51111,Breakfast and Egg Dishes,2652124462.3153,1582,1676437.7132207965,295243.28791902657,3.247787610619469,-6.24438042,106.79745368,Kebayoran Baru,1,2024-01-01,2024-03-31,897007429.254197,91,29144224.86060769,17.384615384615383,6,384101012.6596653,6988304894.122244,173600655.97777778,487,9.043121149897331,2,2
51111,Comfort Food,2655846021.1304,2002,1326596.414151049,213220.58240524476,3.895104895104895,-6.24438042,106.79745368,Kebayoran Baru,1,2024-01-01,2024-03-31,898266143.146771,91,29185121.111323077,22.0,12,1446049612.2068195,6988304894.122244,173600655.97777778,487,9.043121149897331,2,6
51111,Japanese Food,3927712103.6923,4291,915337.2415969005,217136.22439510605,2.5057096247960846,-6.24438042,106.79745368,Kebayoran Baru,3,2024-01-01,2024-03-31,1328439515.959929,91,43161671.469146155,47.15384615384615,9,246651160.53947333,6988304894.122244,173600655.97777778,487,9.043121149897331,2,9
51111,Non-Food Items/ Event,1634384440.7954,1631,1002075.0709965664,213441.78935450644,3.4892703862660945,-6.24438042,106.79745368,Kebayoran Baru,3,2024-01-01,2024-03-31,552785137.5312442,91,17960268.58016923,17.923076923076923,14,1333102126.6530755,6988304894.122244,173600655.97777778,487,9.043121149897331,2,10
51111,Seafood,2048449913.5667,2401,853165.3117728863,222815.9077399417,2.5889212827988337,-6.24438042,106.79745368,Kebayoran Baru,3,2024-01-01,2024-03-31,692831281.8774483,91,22510438.610623077,26.384615384615383,8,18612592960.333157,6988304894.122244,173600655.97777778,487,9.043121149897331,2,11
51111,Set Meals and Combos,4929798692.7007,1078,4573097.117533117,286060.56710324675,10.746753246753247,-6.24438042,106.79745368,Kebayoran Baru,3,2024-01-01,2024-03-31,1667367468.9534369,91,54173612.007699996,11.846153846153847,12,1051785947.4390463,6988304894.122244,173600655.97777778,487,9.043121149897331,2,12
51111,Snacks and Appetizers,220127.985,28,7861.71375,5861.91375,1.25,-6.24438042,106.79745368,Kebayoran Baru,2,2024-01-13,2024-02-18,74452.17626,37,5949.405,0.7567567567567568,10,7750855167.986676,6988304894.122244,173600655.97777778,487,9.043121149897331,2,13
51111,Steaks and BBQ,136704056226.1178,13944,9803790.607151305,528279.8315416165,5.340361445783133,-6.24438042,106.79745368,Kebayoran Baru,3,2024-01-01,2024-03-31,46236349683.58918,91,1502242376.1111846,153.23076923076923,12,3743241045.468618,6988304894.122244,173600655.97777778,487,9.043121149897331,2,14
51111,Tea and Beverages,37377780860.5551,11704,3193590.29909049,188161.5811671651,7.24700956937799,-6.24438042,106.79745368,Kebayoran Baru,3,2024-01-01,2024-03-31,12641996104.39219,91,410744844.62148464,128.6153846153846,17,21419090359.877052,6988304894.122244,173600655.97777778,487,9.043121149897331,2,15
51115,Alcoholic Beverages,54765660.838,254,215612.83794488187,61895.056981889764,2.440944881889764,-6.2245316,106.8238502,Setia Budi,2,2024-01-01,2024-03-31,18522963.51009689,91,601820.4487692307,2.791208791208791,17,293129728.9068242,1564378617.563536,50088681.777777776,287,14.264808362369338,7,0
51115,Breakfast and Egg Dishes,934132565.521,502,1860821.8436673307,311142.5478641434,3.4780876494023905,-6.2245316,106.8238502,Setia Budi,3,2024-01-01,2024-03-31,315944392.16065824,91,10265193.027703296,5.516483516483516,14,47020450.187527016,1564378617.563536,50088681.777777776,287,14.264808362369338,7,2
51115,Comfort Food,607800781.4624,664,915362.6226843373,184571.00249397592,3.358433734939759,-6.2245316,106.8238502,Setia Budi,3,2024-01-01,2024-03-31,205571730.97461617,91,6679129.466619779,7.2967032967032965,18,428672527.7937772,1564378617.563536,50088681.777777776,287,14.264808362369338,7,6
51115,Japanese Food,995540828.253,1234,806759.1801077796,210429.98370097243,2.3776337115072934,-6.2245316,106.8238502,Setia Budi,1,2024-01-01,2024-03-31,336714031.24468136,91,10940009.101681318,13.56043956043956,10,9873331959.971394,1564378617.563536,50088681.777777776,287,14.264808362369338,7,9
51115,Non-Food Items/ Event,344562570.11259997,556,619716.8527205036,158201.37144964028,3.712230215827338,-6.2245316,106.8238502,Setia Budi,3,2024-01-01,2024-03-31,116538718.15808381,91,3786401.8693692302,6.1098901098901095,22,610609943.5411872,1564378617.563536,50088681.777777776,287,14.264808362369338,7,10
51115,Seafood,623089070.7756,750,830785.4277007999,219239.96214346666,2.704,-6.2245316,106.8238502,Setia Budi,3,2024-01-01,2024-03-31,210742570.16010293,91,6847132.645885713,8.241758241758241,14,43698025.97119004,1564378617.563536,50088681.777777776,287,14.264808362369338,7,11
51115,Set Meals and Combos,1244836567.5722,352,3536467.521511932,254466.5362215909,8.835227272727273,-6.2245316,106.8238502,Setia Budi,1,2024-01-01,2024-03-31,421031390.187753,91,13679522.720573626,3.868131868131868,13,3569072126.3034286,1564378617.563536,50088681.777777776,287,14.264808362369338,7,12
51115,Snacks and Appetizers,123587.63999999998,12,10298.97,6865.98,1.3333333333333333,-6.2245316,106.8238502,Setia Budi,1,2024-01-04,2024-03-25,41800.08624,82,1507.1663414634145,0.14634146341463414,12,14483268.092258379,1564378617.563536,50088681.777777776,287,14.264808362369338,7,13
51115,Steaks and BBQ,35526790273.8854,4658,7627048.148107642,480033.3024831687,4.823100042936883,-6.2245316,106.8238502,Setia Budi,1,2024-01-01,2024-03-31,12015949954.85635,91,390404288.72401536,51.18681318681319,17,161618376.1159326,1564378617.563536,50088681.777777776,287,14.264808362369338,7,14
51115,Tea and Beverages,7469486725.5354,3548,2105266.833578185,140555.02833427285,6.020856820744081,-6.2245316,106.8238502,Setia Budi,3,2024-01-01,2024-03-31,2526346399.1699734,91,82082271.70918022,38.989010989010985,24,4467366362.063664,1564378617.563536,50088681.777777776,287,14.264808362369338,7,15
51117,Alcoholic Beverages,199945908.1221,973,205494.25295179855,61653.423082014386,2.5467625899280577,-6.291831,106.800102,Cilandak,2,2024-01-01,2024-03-31,67626149.36929694,91,2197207.7815615386,10.692307692307692,3,501405118.0692608,4255930260.995516,57731658.44444445,269,3.1561338289962824,0,0
51117,Breakfast and Egg Dishes,2829765947.2068,1694,1670463.9593900826,283944.5680504132,3.2520661157024793,-6.291831,106.800102,Cilandak,1,2024-01-01,2024-03-31,957089727.0330555,91,31096329.090184614,18.615384615384617,2,206820335.34315765,4255930260.995516,57731658.44444445,269,3.1561338289962824,0,2
51117,Comfort Food,3539052760.9486,2408,1469706.296075,221596.438909593,4.162790697674419,-6.291831,106.800102,Cilandak,1,2024-01-01,2024-03-31,1196986289.3697264,91,38890689.68075384,26.46153846153846,1,4385667960.8,4255930260.995516,57731658.44444445,269,3.1561338289962824,0,6
51117,Japanese Food,5813076441.6585,5075,1145433.7816075862,244417.24445227586,2.7875862068965516,-6.291831,106.800102,Cilandak,3,2024-01-01,2024-03-31,1966111632.045386,91,63879960.897346154,55.76923076923077,1,44067.643013333334,4255930260.995516,57731658.44444445,269,3.1561338289962824,0,9
51117,Non-Food Items/ Event,2495823295.4613,2408,1036471.4682148255,196893.61105319767,4.936046511627907,-6.291831,106.800102,Cilandak,3,2024-01-01,2024-03-31,844142901.2649108,91,27426629.620453846,26.46153846153846,4,352976949.4554937,4255930260.995516,57731658.44444445,269,3.1561338289962824,0,10
51117,Seafood,2477043134.0921,2744,902712.5124242348,226661.78859923471,2.7270408163265305,-6.291831,106.800102,Cilandak,2,2024-01-01,2024-03-31,837791033.3529282,91,27220254.22079231,30.153846153846153,1,3584480.058133333,4255930260.995516,57731658.44444445,269,3.1561338289962824,0,11
51117,Set Meals and Combos,5003909657.8128,1183,4229847.555209468,265439.1174840237,9.57396449704142,-6.291831,106.800102,Cilandak,1,2024-01-01,2024-03-31,1692433444.264685,91,54988018.21772308,13.0,2,3776313852.8361397,4255930260.995516,57731658.44444445,269,3.1561338289962824,0,12
